loan_id,credit_score,ltv_ratio,dti_ratio,loan_amount,loan_age_months,original_interest_rate,num_units,occupancy_type,loan_purpose,state,property_value,num_borrowers,months_since_last_payment,is_delinquent,refinance_probability,loan_status,servicing_fee,next_payment_date
FMAC-00980,733,88.39,27.5,497230,287,7.686,1,Primary,Refinance,NY,180263,2,0,1,0.525,Current,103.59,2027-09-07
FMAC-00981,735,68.91,51.63,684596,293,6.275,1,Primary,Refinance,NY,212446,2,0,0,0.469,Current,142.62,2027-09-08
FMAC-00982,709,103.79,54.41,912821,175,5.386,3,Primary,Purchase,AZ,818166,1,0,1,0.447,Foreclosure,190.17,2027-09-09
FMAC-00983,612,105.0,65.0,845523,347,5.852,1,Primary,Purchase,NC,943395,2,2,1,0.563,Current,176.15,2027-09-10
FMAC-00984,676,66.5,26.77,491377,128,6.875,4,Primary,Refinance,TX,134341,2,0,0,0.498,Current,102.37,2027-09-11
FMAC-00985,679,69.76,40.43,712088,325,5.96,1,Primary,Cash-Out Refinance,NC,629885,1,0,1,0.496,Current,148.35,2027-09-12
FMAC-00986,598,90.89,17.18,480706,292,6.05,1,Primary,Purchase,PA,585864,2,0,1,0.373,Current,100.15,2027-09-13
FMAC-00987,785,72.19,43.53,461691,288,5.267,1,Primary,Purchase,PA,759156,2,0,1,0.59,Current,96.19,2027-09-14
FMAC-00988,741,77.32,32.52,842557,226,8.222,1,Primary,Cash-Out Refinance,IL,521744,2,0,0,0.292,Current,175.53,2027-09-15
FMAC-00989,664,78.38,57.23,104502,64,6.089,1,Investment,Purchase,NY,871280,1,0,1,0.534,90+ DQ,21.77,2027-09-16
FMAC-00990,681,49.2,30.25,115757,48,5.646,1,Primary,Refinance,NY,231607,2,0,0,0.364,60-Day DQ,24.12,2027-09-17
FMAC-00991,694,77.79,21.11,907543,202,5.774,1,Primary,Refinance,PA,1123692,1,0,0,0.384,Paid Off,189.07,2027-09-18
FMAC-00992,537,67.65,33.29,702561,337,7.463,1,Primary,Purchase,NC,295984,2,1,1,0.431,Current,146.37,2027-09-19
FMAC-00993,662,70.6,18.25,662933,60,7.188,1,Primary,Refinance,AZ,1089921,2,0,0,0.47,Current,138.11,2027-09-20
FMAC-00994,632,99.65,45.51,401199,257,5.898,1,Investment,Refinance,AZ,670073,2,2,1,0.486,Current,83.58,2027-09-21
FMAC-00995,609,59.15,17.35,199815,65,6.539,1,Primary,Refinance,GA,877426,1,12,1,0.386,Paid Off,41.63,2027-09-22
FMAC-00996,660,90.2,38.28,764266,239,6.832,1,Primary,Purchase,FL,469915,2,2,1,0.538,Current,159.22,2027-09-23
FMAC-00997,805,73.82,17.22,443170,289,5.655,2,Primary,Cash-Out Refinance,NY,491170,2,0,0,0.488,Current,92.33,2027-09-24
FMAC-00998,724,73.8,34.8,412336,38,4.651,1,Primary,Purchase,PA,607483,1,1,0,0.533,Foreclosure,85.9,2027-09-25
FMAC-00999,640,89.86,54.43,261549,25,7.118,1,Primary,Refinance,NC,559777,2,0,1,0.4,Current,54.49,2027-09-26
FMAC-01000,720,83.1,41.61,247973,59,5.722,1,Primary,Cash-Out Refinance,TX,786229,2,0,1,0.399,Current,51.66,2027-09-27
FMAC-01001,777,86.56,29.37,826631,357,7.028,2,Primary,Purchase,FL,296166,2,0,0,0.532,Current,172.21,2027-09-28
FMAC-01002,744,92.52,37.69,132021,297,6.885,1,Primary,Refinance,AZ,1178768,1,0,0,0.36,Current,27.5,2027-09-29
FMAC-01003,684,73.03,38.18,109092,158,6.567,1,Primary,Cash-Out Refinance,CA,704229,1,12,1,0.607,Foreclosure,22.73,2027-09-30
FMAC-01004,634,68.82,42.73,448987,57,5.989,1,Second Home,Purchase,CA,1053595,2,0,1,0.378,Current,93.54,2027-10-01
FMAC-01005,728,61.72,24.33,737191,48,5.739,1,Primary,Purchase,NC,1105565,1,0,0,0.503,Current,153.58,2027-10-02
FMAC-01006,707,65.62,43.93,392865,328,5.134,1,Primary,Cash-Out Refinance,OH,105017,1,0,0,0.502,Current,81.85,2027-10-03
FMAC-01007,742,105.0,10.96,370655,56,5.762,1,Primary,Purchase,OH,811833,2,6,1,0.458,Current,77.22,2027-10-04
FMAC-01008,724,96.67,31.7,152782,65,7.183,2,Primary,Purchase,NY,283195,1,0,1,0.481,Current,31.83,2027-10-05
FMAC-01009,753,57.73,33.12,922000,268,8.177,1,Primary,Cash-Out Refinance,TX,410404,2,0,1,0.452,Current,192.08,2027-10-06
FMAC-01010,642,58.16,44.33,444206,69,8.001,1,Primary,Refinance,GA,145938,2,0,0,0.434,Current,92.54,2027-10-07
FMAC-01011,772,85.23,38.23,393651,216,6.675,1,Second Home,Cash-Out Refinance,NC,289001,2,0,0,0.327,Current,82.01,2027-10-08
FMAC-01012,693,86.21,23.94,728565,89,8.177,1,Primary,Purchase,CA,268444,2,0,0,0.256,30-Day DQ,151.78,2027-10-09
FMAC-01013,825,86.23,28.15,734287,281,6.132,1,Primary,Purchase,CA,808612,1,0,0,0.332,Current,152.98,2027-10-10
FMAC-01014,631,74.18,39.99,287580,257,4.951,1,Second Home,Purchase,TX,376772,1,1,0,0.478,30-Day DQ,59.91,2027-10-11
FMAC-01015,801,76.12,37.21,849032,160,8.805,1,Primary,Refinance,NY,485383,2,0,0,0.559,Current,176.88,2027-10-12
FMAC-01016,693,82.92,32.21,704416,234,7.139,1,Primary,Refinance,OH,742453,1,0,0,0.41,Current,146.75,2027-10-13
FMAC-01017,634,79.29,33.19,352827,131,4.658,1,Investment,Purchase,IL,975792,2,0,1,0.724,Paid Off,73.51,2027-10-14
FMAC-01018,646,44.71,44.96,627952,49,8.371,1,Primary,Purchase,NY,430492,2,3,0,0.362,Current,130.82,2027-10-15
FMAC-01019,657,74.55,32.82,706652,147,5.608,1,Primary,Refinance,NY,460492,1,12,1,0.492,Current,147.22,2027-10-16
FMAC-01020,709,65.23,37.12,855372,316,5.869,1,Primary,Refinance,AZ,192862,2,0,0,0.525,Current,178.2,2027-10-17
FMAC-01021,716,80.63,59.7,244244,2,7.726,3,Primary,Purchase,GA,346393,1,3,1,0.362,Current,50.88,2027-10-18
FMAC-01022,639,105.0,23.76,556857,329,8.134,1,Primary,Cash-Out Refinance,GA,1157978,1,0,1,0.397,Current,116.01,2027-10-19
FMAC-01023,678,83.51,19.48,144340,145,5.299,1,Primary,Purchase,CA,716149,2,0,0,0.318,Current,30.07,2027-10-20
FMAC-01024,829,73.3,45.84,691524,61,8.265,2,Primary,Refinance,GA,1012553,2,0,0,0.28,Current,144.07,2027-10-21
FMAC-01025,800,91.83,31.21,91017,273,7.549,1,Primary,Cash-Out Refinance,CA,282992,2,0,1,0.23,Current,18.96,2027-10-22
FMAC-01026,710,85.24,34.82,903045,49,5.54,3,Second Home,Refinance,NY,362084,1,0,0,0.551,30-Day DQ,188.13,2027-10-23
FMAC-01027,682,84.3,30.19,866167,332,6.205,1,Primary,Purchase,TX,731377,1,0,1,0.315,Current,180.45,2027-10-24
FMAC-01028,688,87.1,35.4,634636,131,8.319,1,Investment,Purchase,IL,976227,1,2,0,0.508,Current,132.22,2027-10-25
FMAC-01029,722,105.0,53.99,489664,43,4.627,1,Investment,Cash-Out Refinance,TX,737173,1,0,0,0.551,Current,102.01,2027-10-26
FMAC-01030,608,61.04,46.02,351635,57,8.157,2,Second Home,Purchase,NY,822822,1,0,1,0.47,Current,73.26,2027-10-27
FMAC-01031,661,85.1,46.62,289720,50,7.516,1,Investment,Refinance,PA,1083896,2,0,0,0.335,Current,60.36,2027-10-28
FMAC-01032,563,64.1,23.84,201070,178,7.111,3,Primary,Cash-Out Refinance,NC,305351,2,0,1,0.303,Current,41.89,2027-10-29
FMAC-01033,707,86.33,26.49,831917,293,6.658,1,Investment,Cash-Out Refinance,OH,943431,1,12,1,0.399,Current,173.32,2027-10-30
FMAC-01034,725,64.22,10.0,925191,46,8.864,1,Primary,Purchase,NC,1087178,1,0,1,0.452,60-Day DQ,192.75,2027-10-31
FMAC-01035,646,71.74,29.91,342512,170,9.042,1,Primary,Refinance,IL,312690,2,6,1,0.55,30-Day DQ,71.36,2027-11-01
FMAC-01036,790,73.57,47.57,115010,271,5.762,1,Second Home,Cash-Out Refinance,GA,546642,2,0,0,0.52,Current,23.96,2027-11-02
FMAC-01037,594,92.64,43.17,640139,336,7.235,2,Primary,Purchase,NC,1076328,2,0,1,0.279,90+ DQ,133.36,2027-11-03
FMAC-01038,577,91.78,35.78,727049,139,8.749,3,Second Home,Purchase,GA,213174,1,0,1,0.253,Current,151.47,2027-11-04
FMAC-01039,695,59.31,37.78,858928,247,5.558,1,Investment,Purchase,NY,854270,1,0,0,0.329,Current,178.94,2027-11-05
FMAC-01040,753,78.82,31.11,766296,148,6.792,1,Primary,Purchase,IL,305471,2,0,0,0.415,Paid Off,159.65,2027-11-06
FMAC-01041,797,67.36,40.05,683146,230,7.705,1,Second Home,Cash-Out Refinance,AZ,684947,2,0,0,0.364,Current,142.32,2027-11-07
FMAC-01042,647,59.12,45.66,671293,280,4.082,1,Primary,Refinance,OH,1055294,2,0,1,0.523,Current,139.85,2027-11-08
FMAC-01043,755,74.74,21.84,117493,125,7.494,1,Primary,Cash-Out Refinance,OH,870064,2,0,0,0.293,Current,24.48,2027-11-09
FMAC-01044,677,73.37,41.0,805155,192,5.194,1,Primary,Refinance,PA,515334,1,0,1,0.375,Foreclosure,167.74,2027-11-10
FMAC-01045,667,105.0,47.32,771750,80,6.731,1,Primary,Refinance,AZ,283097,2,0,1,0.44,Current,160.78,2027-11-11
FMAC-01046,741,84.49,33.85,614580,94,7.873,1,Primary,Refinance,CA,1153725,2,0,0,0.434,Current,128.04,2027-11-12
FMAC-01047,725,57.34,45.01,763725,226,3.633,1,Primary,Purchase,OH,662367,2,0,0,0.436,Current,159.11,2027-11-13
FMAC-01048,569,69.53,65.0,603238,65,7.443,1,Primary,Cash-Out Refinance,FL,757844,2,0,0,0.45,Current,125.67,2027-11-14
FMAC-01049,783,93.32,36.96,181735,88,8.946,1,Second Home,Purchase,CA,1072978,2,0,1,0.437,Current,37.86,2027-11-15
FMAC-01050,776,105.0,41.93,627200,88,5.86,1,Primary,Refinance,OH,410745,1,2,0,0.233,60-Day DQ,130.67,2027-11-16
FMAC-01051,636,54.21,30.62,160771,201,7.192,1,Primary,Purchase,NY,614681,1,3,1,0.57,Current,33.49,2027-11-17
FMAC-01052,707,49.8,39.81,791932,214,8.102,1,Primary,Cash-Out Refinance,IL,873253,1,0,0,0.446,Current,164.99,2027-11-18
FMAC-01053,714,105.0,42.6,711581,204,4.588,1,Investment,Cash-Out Refinance,IL,930241,1,0,0,0.612,30-Day DQ,148.25,2027-11-19
FMAC-01054,698,83.84,39.95,179083,89,7.409,1,Second Home,Purchase,FL,257720,2,0,1,0.302,Current,37.31,2027-11-20
FMAC-01055,641,64.98,27.8,717943,61,7.729,1,Primary,Refinance,NY,524306,2,0,0,0.47,Current,149.57,2027-11-21
FMAC-01056,632,86.02,40.06,701747,271,7.266,3,Primary,Refinance,FL,452780,1,12,1,0.5,Current,146.2,2027-11-22
FMAC-01057,678,38.46,52.62,478750,94,6.604,1,Second Home,Purchase,GA,754654,1,12,1,0.371,90+ DQ,99.74,2027-11-23
FMAC-01058,762,78.05,42.49,827365,307,5.3,1,Primary,Purchase,TX,1166433,2,1,0,0.566,Current,172.37,2027-11-24
FMAC-01059,718,82.92,47.62,312682,27,8.17,1,Primary,Refinance,OH,1011737,1,0,1,0.359,Current,65.14,2027-11-25
FMAC-01060,654,91.86,35.63,508886,214,6.541,1,Primary,Purchase,NY,293399,1,3,0,0.377,Current,106.02,2027-11-26
FMAC-01061,734,62.79,45.5,309171,74,5.415,1,Primary,Purchase,TX,873386,1,0,0,0.464,Current,64.41,2027-11-27
FMAC-01062,480,79.29,40.79,453839,61,6.118,1,Second Home,Purchase,TX,1085452,2,1,1,0.472,Current,94.55,2027-11-28
FMAC-01063,760,64.12,28.49,247558,186,6.942,1,Primary,Purchase,IL,279933,1,0,0,0.392,Current,51.57,2027-11-29
FMAC-01064,558,81.83,41.19,376412,31,4.627,1,Primary,Purchase,IL,741127,2,0,1,0.436,Current,78.42,2027-11-30
FMAC-01065,654,64.57,28.08,187338,219,6.522,1,Primary,Purchase,AZ,223307,1,0,0,0.478,Current,39.03,2027-12-01
FMAC-01066,601,71.88,31.67,554551,12,6.0,1,Investment,Purchase,GA,222850,1,0,0,0.516,Current,115.53,2027-12-02
FMAC-01067,589,63.06,39.89,368480,302,8.103,1,Second Home,Purchase,NY,120948,1,0,0,0.39,Current,76.77,2027-12-03
FMAC-01068,761,87.77,40.97,870073,32,4.25,4,Primary,Refinance,PA,395926,2,1,0,0.368,60-Day DQ,181.27,2027-12-04
FMAC-01069,647,90.88,26.11,167132,160,7.627,1,Primary,Cash-Out Refinance,NY,729505,2,0,1,0.336,Paid Off,34.82,2027-12-05
FMAC-01070,704,74.48,48.54,375103,237,8.201,1,Primary,Purchase,GA,856391,1,0,0,0.288,Current,78.15,2027-12-06
FMAC-01071,676,78.57,43.72,224378,227,4.295,1,Investment,Cash-Out Refinance,IL,577744,1,0,1,0.701,Current,46.75,2027-12-07
FMAC-01072,713,56.27,30.95,257254,181,4.439,2,Primary,Purchase,IL,1084313,2,0,0,0.534,Current,53.59,2027-12-08
FMAC-01073,685,73.5,22.62,678411,317,8.643,1,Second Home,Refinance,OH,238721,2,12,1,0.326,Current,141.34,2027-12-09
FMAC-01074,590,77.25,36.55,529542,46,5.415,1,Primary,Purchase,NC,659011,1,0,0,0.428,Current,110.32,2027-12-10
FMAC-01075,749,105.0,33.54,832255,341,10.214,1,Primary,Refinance,IL,174314,2,0,0,0.279,Current,173.39,2027-12-11
FMAC-01076,645,61.32,39.13,625786,80,4.333,1,Primary,Refinance,FL,976744,1,2,1,0.602,30-Day DQ,130.37,2027-12-12
FMAC-01077,571,99.96,34.37,674486,135,6.704,1,Second Home,Purchase,OH,312471,1,2,1,0.249,60-Day DQ,140.52,2027-12-13
FMAC-01078,650,92.95,17.93,580585,260,6.472,1,Second Home,Purchase,CA,898241,1,0,0,0.464,Current,120.96,2027-12-14
FMAC-01079,785,82.21,34.12,107197,308,6.25,1,Primary,Cash-Out Refinance,NC,763662,2,0,0,0.4,Current,22.33,2027-12-15
FMAC-01080,739,104.38,34.94,756079,247,7.056,1,Primary,Purchase,NC,370244,1,0,1,0.461,Current,157.52,2027-12-16
FMAC-01081,655,83.58,44.34,188775,159,7.125,1,Investment,Purchase,FL,439771,2,0,1,0.495,Current,39.33,2027-12-17
FMAC-01082,655,83.84,31.02,891464,203,6.299,1,Primary,Purchase,NC,698923,2,0,0,0.378,30-Day DQ,185.72,2027-12-18
FMAC-01083,657,77.2,54.79,926056,112,5.283,1,Second Home,Purchase,PA,629951,2,12,1,0.352,Current,192.93,2027-12-19
FMAC-01084,825,96.35,18.88,944609,292,7.757,1,Primary,Purchase,IL,587043,1,0,0,0.359,Current,196.79,2027-12-20
FMAC-01085,706,94.45,51.11,908396,310,7.254,1,Primary,Purchase,IL,933568,1,0,0,0.539,30-Day DQ,189.25,2027-12-21
FMAC-01086,710,68.61,35.76,765388,119,6.638,1,Primary,Purchase,OH,870602,2,0,0,0.518,Current,159.46,2027-12-22
FMAC-01087,752,58.21,46.6,191030,17,7.216,1,Primary,Purchase,GA,993034,2,0,0,0.374,Current,39.8,2027-12-23
FMAC-01088,696,74.96,38.8,396790,331,7.423,1,Primary,Refinance,FL,764945,2,3,1,0.34,Current,82.66,2027-12-24
FMAC-01089,661,66.0,49.4,947619,227,5.586,1,Primary,Refinance,IL,1110300,1,0,1,0.421,90+ DQ,197.42,2027-12-25
FMAC-01090,666,77.05,34.13,481752,117,7.173,1,Primary,Cash-Out Refinance,TX,586163,1,0,1,0.283,Current,100.36,2027-12-26
FMAC-01091,674,96.56,27.01,721687,43,5.836,1,Primary,Cash-Out Refinance,AZ,853830,2,0,0,0.545,Current,150.35,2027-12-27
FMAC-01092,677,71.14,52.21,136747,115,7.462,1,Primary,Cash-Out Refinance,IL,136392,1,0,0,0.498,Current,28.49,2027-12-28
FMAC-01093,730,77.36,36.87,125712,283,6.269,1,Second Home,Refinance,NY,970699,2,6,1,0.411,60-Day DQ,26.19,2027-12-29
FMAC-01094,683,78.87,40.22,479489,37,7.234,1,Primary,Refinance,TX,1138370,2,0,0,0.361,Current,99.89,2027-12-30
FMAC-01095,731,90.73,50.35,413964,302,5.979,1,Primary,Purchase,GA,262198,1,0,0,0.391,Current,86.24,2027-12-31
FMAC-01096,674,44.3,27.68,205342,113,7.296,1,Primary,Refinance,TX,404629,1,0,0,0.363,Paid Off,42.78,2028-01-01
FMAC-01097,685,68.9,43.95,695516,35,5.325,1,Primary,Purchase,NC,604121,1,0,1,0.413,Foreclosure,144.9,2028-01-02
FMAC-01098,540,81.17,32.1,416497,132,6.543,3,Second Home,Cash-Out Refinance,AZ,407942,1,0,1,0.423,Paid Off,86.77,2028-01-03
FMAC-01099,744,96.0,36.68,567707,336,7.677,1,Primary,Purchase,CA,781060,2,0,0,0.472,Current,118.27,2028-01-04
FMAC-01100,704,70.62,38.72,172091,336,7.061,1,Second Home,Refinance,AZ,977112,1,2,0,0.486,90+ DQ,35.85,2028-01-05
FMAC-01101,749,49.85,23.0,428058,228,6.73,1,Primary,Purchase,IL,601670,1,0,0,0.347,Current,89.18,2028-01-06
FMAC-01102,477,87.3,30.21,261902,147,8.664,1,Primary,Purchase,OH,323293,2,0,1,0.369,Current,54.56,2028-01-07
FMAC-01103,826,68.47,51.51,490343,122,7.728,2,Primary,Purchase,PA,189938,2,12,1,0.455,Current,102.15,2028-01-08
FMAC-01104,670,60.16,46.86,326222,81,7.527,1,Second Home,Purchase,GA,137232,1,1,0,0.305,Current,67.96,2028-01-09
FMAC-01105,757,68.63,37.37,294560,173,7.29,1,Investment,Purchase,OH,850959,2,1,0,0.423,Current,61.37,2028-01-10
FMAC-01106,607,75.23,40.43,615827,154,7.439,1,Primary,Purchase,IL,1128189,2,3,1,0.524,Current,128.3,2028-01-11
FMAC-01107,722,68.93,35.06,782121,150,8.489,1,Second Home,Purchase,OH,983671,1,0,0,0.336,60-Day DQ,162.94,2028-01-12
FMAC-01108,606,44.92,51.57,912651,58,5.999,1,Primary,Purchase,NY,157172,2,0,0,0.258,Current,190.14,2028-01-13
FMAC-01109,636,91.46,36.0,355478,63,7.711,4,Investment,Cash-Out Refinance,TX,459449,2,0,1,0.14,Current,74.06,2028-01-14
FMAC-01110,813,97.12,40.32,874335,156,6.928,1,Primary,Purchase,PA,244818,1,0,0,0.454,Current,182.15,2028-01-15
FMAC-01111,666,87.77,49.46,501743,356,6.04,1,Primary,Purchase,IL,353048,2,1,0,0.469,Foreclosure,104.53,2028-01-16
FMAC-01112,695,60.93,30.23,594906,322,6.38,1,Primary,Cash-Out Refinance,NC,1081041,2,0,0,0.464,Current,123.94,2028-01-17
FMAC-01113,740,74.98,53.59,662296,168,6.763,1,Investment,Refinance,GA,628382,2,0,0,0.478,Current,137.98,2028-01-18
FMAC-01114,714,77.9,22.7,556492,166,5.468,2,Second Home,Purchase,NC,392899,1,12,1,0.333,Current,115.94,2028-01-19
FMAC-01115,690,86.98,54.3,441462,85,7.537,1,Investment,Purchase,TX,242624,1,0,1,0.318,90+ DQ,91.97,2028-01-20
FMAC-01116,705,88.03,34.27,499924,137,6.377,1,Second Home,Refinance,PA,594970,2,0,0,0.487,Current,104.15,2028-01-21
FMAC-01117,848,66.99,35.57,746220,189,6.602,1,Primary,Purchase,TX,1071457,2,0,0,0.51,Current,155.46,2028-01-22
FMAC-01118,675,79.23,19.1,147300,2,8.129,1,Investment,Purchase,FL,157564,1,0,0,0.349,Current,30.69,2028-01-23
FMAC-01119,694,84.86,33.45,471407,106,6.656,1,Investment,Refinance,NC,769462,2,0,0,0.291,90+ DQ,98.21,2028-01-24
FMAC-01120,753,99.84,27.6,887274,72,8.363,1,Primary,Purchase,TX,232933,1,2,1,0.399,Current,184.85,2028-01-25
FMAC-01121,757,88.57,31.92,271285,126,5.87,1,Primary,Cash-Out Refinance,TX,263754,1,0,0,0.47,Current,56.52,2028-01-26
FMAC-01122,763,89.84,36.63,908804,170,5.184,1,Primary,Purchase,OH,703107,2,1,1,0.387,Current,189.33,2028-01-27
FMAC-01123,724,79.26,47.58,456460,205,6.152,1,Investment,Refinance,IL,702260,1,0,0,0.256,Paid Off,95.1,2028-01-28
FMAC-01124,599,99.16,40.08,178971,313,3.122,1,Investment,Refinance,OH,1065624,1,0,1,0.632,Current,37.29,2028-01-29
FMAC-01125,794,84.15,41.08,118744,337,7.587,1,Second Home,Purchase,FL,479326,1,0,1,0.335,Current,24.74,2028-01-30
FMAC-01126,599,65.08,27.04,458226,195,5.253,1,Investment,Cash-Out Refinance,AZ,438837,2,0,1,0.509,Current,95.46,2028-01-31
FMAC-01127,701,99.05,29.19,399586,158,5.759,1,Investment,Cash-Out Refinance,AZ,819937,1,6,1,0.485,Current,83.25,2028-02-01
FMAC-01128,627,88.47,55.99,690278,141,7.36,1,Second Home,Purchase,OH,241263,2,0,1,0.291,Current,143.81,2028-02-02
FMAC-01129,675,71.35,30.65,449061,275,6.643,1,Primary,Cash-Out Refinance,CA,287956,2,12,1,0.476,Current,93.55,2028-02-03
FMAC-01130,703,70.81,54.56,314975,7,5.971,1,Primary,Purchase,NC,417055,2,12,1,0.375,Paid Off,65.62,2028-02-04
FMAC-01131,702,82.45,35.57,607938,54,4.056,1,Primary,Cash-Out Refinance,OH,963735,1,12,1,0.388,Current,126.65,2028-02-05
FMAC-01132,709,84.95,38.02,649405,104,8.061,1,Primary,Purchase,NY,576663,2,0,1,0.215,90+ DQ,135.29,2028-02-06
FMAC-01133,792,80.96,48.7,869622,342,7.368,2,Second Home,Purchase,NY,274798,1,6,1,0.405,Current,181.17,2028-02-07
FMAC-01134,711,82.67,50.72,128113,338,8.967,1,Primary,Purchase,GA,1183199,2,0,0,0.501,Paid Off,26.69,2028-02-08
FMAC-01135,662,103.5,36.89,219861,61,5.784,1,Primary,Purchase,FL,747377,2,0,1,0.473,Current,45.8,2028-02-09
FMAC-01136,747,94.07,34.12,112125,87,4.755,3,Primary,Purchase,FL,573457,1,0,1,0.688,Current,23.36,2028-02-10
FMAC-01137,763,80.86,37.44,309767,258,7.694,1,Primary,Cash-Out Refinance,OH,814355,2,3,0,0.537,Current,64.53,2028-02-11
FMAC-01138,594,92.12,41.38,472144,178,6.274,1,Primary,Cash-Out Refinance,PA,1068574,1,0,1,0.501,Current,98.36,2028-02-12
FMAC-01139,721,62.51,46.91,770778,242,7.254,3,Primary,Purchase,TX,452832,1,0,1,0.567,Current,160.58,2028-02-13
FMAC-01140,729,83.97,38.04,258157,203,8.444,1,Primary,Purchase,IL,690512,1,0,1,0.508,Current,53.78,2028-02-14
FMAC-01141,659,105.0,44.19,623056,31,6.966,1,Primary,Cash-Out Refinance,TX,649653,2,0,1,0.539,Current,129.8,2028-02-15
FMAC-01142,776,74.73,54.38,785321,289,6.701,4,Primary,Purchase,TX,1178239,1,0,0,0.244,Current,163.61,2028-02-16
FMAC-01143,669,65.29,41.81,423243,80,6.776,1,Primary,Purchase,FL,1082940,1,1,1,0.405,Current,88.18,2028-02-17
FMAC-01144,688,68.22,41.12,333807,11,4.535,2,Primary,Purchase,FL,203376,1,0,0,0.449,Current,69.54,2028-02-18
FMAC-01145,667,61.66,22.81,763245,254,7.83,1,Primary,Purchase,NY,609591,2,2,0,0.504,Current,159.01,2028-02-19
FMAC-01146,681,66.23,11.69,691709,287,7.907,1,Primary,Purchase,FL,556427,2,0,0,0.353,Current,144.11,2028-02-20
FMAC-01147,603,72.44,41.88,796442,176,7.137,1,Primary,Refinance,OH,241981,1,6,1,0.59,Current,165.93,2028-02-21
FMAC-01148,579,56.92,37.05,873327,126,4.682,4,Second Home,Refinance,NY,374857,1,0,0,0.523,Current,181.94,2028-02-22
FMAC-01149,791,78.23,32.85,261383,47,6.355,1,Primary,Purchase,NC,243686,2,0,0,0.443,Current,54.45,2028-02-23
FMAC-01150,620,91.53,40.44,824854,206,8.226,1,Primary,Cash-Out Refinance,TX,600841,2,0,1,0.333,30-Day DQ,171.84,2028-02-24
FMAC-01151,610,64.38,37.4,278139,107,5.821,1,Primary,Refinance,NC,984529,2,0,0,0.449,Current,57.95,2028-02-25
FMAC-01152,529,100.79,49.28,151017,275,7.921,1,Primary,Purchase,TX,120734,2,1,1,0.41,Current,31.46,2028-02-26
FMAC-01153,635,85.66,38.86,890364,337,6.566,1,Primary,Purchase,TX,1048213,1,0,0,0.431,Current,185.49,2028-02-27
FMAC-01154,587,93.46,30.53,625648,123,7.355,2,Primary,Purchase,GA,1103632,2,1,1,0.359,30-Day DQ,130.34,2028-02-28
FMAC-01155,794,68.13,47.9,921279,134,6.005,1,Primary,Purchase,TX,506557,1,0,0,0.419,Current,191.93,2028-02-29
FMAC-01156,750,90.82,35.83,582394,107,6.601,1,Primary,Purchase,PA,663723,2,0,0,0.618,Current,121.33,2028-03-01
FMAC-01157,631,61.62,43.27,694653,305,7.024,1,Primary,Purchase,NC,1161552,1,0,0,0.619,Current,144.72,2028-03-02
FMAC-01158,837,91.35,33.23,689756,329,5.2,1,Second Home,Purchase,TX,707198,2,0,0,0.445,Current,143.7,2028-03-03
FMAC-01159,748,80.58,31.5,337137,50,6.829,1,Primary,Refinance,CA,1095373,1,0,0,0.512,Current,70.24,2028-03-04
FMAC-01160,657,86.3,38.84,381075,337,3.274,1,Investment,Refinance,CA,498506,1,0,0,0.486,Current,79.39,2028-03-05
FMAC-01161,505,60.37,38.13,135823,95,5.778,1,Primary,Purchase,CA,754465,2,12,1,0.436,60-Day DQ,28.3,2028-03-06
FMAC-01162,840,64.57,42.8,904464,268,7.153,1,Primary,Refinance,OH,1068032,2,0,0,0.305,Current,188.43,2028-03-07
FMAC-01163,582,86.96,35.31,851279,23,7.844,1,Primary,Cash-Out Refinance,NY,811759,2,0,1,0.488,Current,177.35,2028-03-08
FMAC-01164,564,63.77,19.64,816786,54,7.067,1,Investment,Refinance,NC,420051,2,0,0,0.466,Current,170.16,2028-03-09
FMAC-01165,751,84.95,33.67,98807,254,4.832,1,Primary,Purchase,TX,220992,2,0,1,0.574,Current,20.58,2028-03-10
FMAC-01166,850,57.49,45.94,743431,235,7.739,1,Primary,Purchase,AZ,968308,1,1,0,0.479,Current,154.88,2028-03-11
FMAC-01167,776,90.72,35.03,657701,59,5.133,1,Primary,Cash-Out Refinance,NY,541939,2,1,0,0.408,90+ DQ,137.02,2028-03-12
FMAC-01168,719,59.51,35.54,761509,164,7.237,1,Primary,Purchase,AZ,345170,2,0,0,0.378,Current,158.65,2028-03-13
FMAC-01169,721,86.28,47.86,619828,259,5.173,1,Second Home,Purchase,IL,1073337,2,2,1,0.538,Current,129.13,2028-03-14
FMAC-01170,739,87.38,30.88,836572,314,5.572,1,Primary,Refinance,PA,166876,1,0,1,0.443,Current,174.29,2028-03-15
FMAC-01171,733,67.55,22.57,150248,216,5.352,1,Primary,Refinance,IL,1181438,2,0,0,0.493,Current,31.3,2028-03-16
FMAC-01172,699,86.73,36.39,332515,183,6.667,1,Primary,Refinance,FL,1141332,2,0,0,0.353,Current,69.27,2028-03-17
FMAC-01173,687,81.91,33.16,827097,57,6.265,1,Primary,Purchase,NY,538824,1,1,0,0.582,Current,172.31,2028-03-18
FMAC-01174,675,69.92,28.34,190494,145,7.111,1,Primary,Purchase,AZ,218849,1,0,0,0.509,Paid Off,39.69,2028-03-19
FMAC-01175,627,62.87,36.25,853931,90,6.478,1,Primary,Cash-Out Refinance,GA,1000492,1,0,0,0.565,Current,177.9,2028-03-20
